Date,ticker,MACD,signal,Close,Upward,Day,DailyVariance,Daily_Volatility,Annualized_Volatility
2020-07-07,MORN,0.24242579699838984,0.19820019747271642,149.27999877929688,1,2 Days Ago,0.00065944225982316,0.025679607859606424,0.40603025128158865
2020-07-07,CMCSA,0.11844285520565734,0.08763512540678993,40.06999969482422,1,2 Days Ago,0.0009294160102932128,0.030486324971915075,0.48203112199660214
2020-07-07,COST,1.3047303260442504,-0.3840878372514185,316.2300109863281,1,2 Days Ago,0.0005264706506204953,0.02294494825926821,0.362791486470016
2020-07-07,TESS,0.018498311609018714,-0.029756820536291664,5.449999809265137,1,2 Days Ago,0.005142195490460362,0.0717091032607462,1.133820476360826
2020-07-07,CRNT,0.004583360640068701,-0.011942678614236663,2.190000057220459,1,2 Days Ago,0.0029783686397312718,0.054574432106356104,0.8628975373315293
2020-07-07,MEOH,0.07332748464237682,0.2900961456681393,18.940000534057617,1,2 Days Ago,0.004714308539456203,0.06866082244960516,1.0856229248058695
2020-07-07,CTG,0.015608621447673166,0.01093211452079022,4.300000190734863,1,2 Days Ago,0.002009879433933503,0.044831678910492556,0.7088510834324624
2020-07-07,SBAC,0.9578527792855311,0.03280265362197647,305.489990234375,1,2 Days Ago,0.001153046530922332,0.033956538853692556,0.5369000211683578
2020-07-07,PACB,0.0352220584774523,0.014125740026337125,3.7899999618530273,1,2 Days Ago,0.002856740938987436,0.053448488650170795,0.8450948081409914
2020-07-07,CYBR,0.8144591384910171,0.0022598378228076317,107.33999633789062,1,2 Days Ago,0.00162984646743622,0.04037135701752197,0.6383272020359582
2020-07-07,WSTL,0.007032159686388373,0.0013740813322341045,0.875,1,2 Days Ago,0.002240845705628412,0.04733757181804335,0.7484727292340737
2020-07-07,DRAD,0.0324113741096097,-0.016640056426816565,3.0799999237060547,1,2 Days Ago,0.010962393658500446,0.10470145012606294,1.6554752836044129
2020-07-07,EMCF,0.08017013248387528,0.146006235455378,23.440000534057617,1,2 Days Ago,0.001727940848523847,0.0415685078938834,0.657255819396802
2020-07-07,RUSHB,0.05532775376983068,-0.15751527366093196,34.31999969482422,1,2 Days Ago,0.003135954558780154,0.055999594273353034,0.885431329745587
2020-07-07,HSIC,0.03382742597876387,0.12023559844433261,58.5099983215332,1,2 Days Ago,0.0011207285637342352,0.03347728429449192,0.5293223412378877
2020-07-07,GULTU,4.401209193152095e-05,-0.00010976578556724784,0.019999999552965164,1,2 Days Ago,0.007759422752488431,0.0880875856888383,1.3927870218099059
2020-07-07,PFBX,0.0058668848916685334,-0.0013228144797665289,9.5,1,2 Days Ago,0.000692210065747838,0.02630988532373028,0.41599581300412086
2020-07-07,LMAT,0.08565179991851579,-0.09605001912022179,26.59000015258789,1,2 Days Ago,0.002292931737768322,0.04788456680151051,0.7571214793162855
2020-07-07,VOD,0.006345905996546719,0.04348292843037299,15.859999656677246,1,2 Days Ago,0.001355115827554747,0.03681189790753456,0.5820472119069782
2020-07-07,NATR,0.025188655684260652,-0.020302755576246695,9.220000267028809,1,2 Days Ago,0.0025997775103920842,0.05098801339915181,0.8061912785425187
2020-07-07,ASTI,7.240755654312661e-06,2.0833819687944066e-07,0.00019999999494757503,1,2 Days Ago,0.17165167957666397,0.41430867668522703,6.550795363478087
2020-07-07,ADTN,0.012815002291894473,0.008910431610913344,11.020000457763672,1,2 Days Ago,0.0025900813232544702,0.05089284157182099,0.8046864798252905
2020-07-07,CERN,0.05540216996148217,-0.0007406331425094773,70.08000183105469,1,2 Days Ago,0.0006191974961407553,0.02488367931276955,0.39344551596782595
2020-07-07,DWSN,0.005878040212214497,0.012677775452306857,1.5299999713897705,1,2 Days Ago,0.004503333741701692,0.0671068829681553,1.061052984268657
2020-07-07,ECTE,0.00043171071026836157,0.00021109799643010074,0.013299999758601189,1,2 Days Ago,0.07533639334236651,0.274474759025974,4.339826993739684
2020-07-07,EMIF,0.03460017214717581,0.03597611903726082,22.700000762939453,1,2 Days Ago,0.0009171608808000616,0.03028466411899035,0.4788425839459304
2020-07-07,GROW,0.045875289212556236,0.025666115132611515,2.490000009536743,1,2 Days Ago,0.0045997175885510305,0.06782121783447294,1.0723476102168352
2020-07-07,HNNA,0.022823521423259052,0.030211162866310304,8.239999771118164,1,2 Days Ago,0.001881007085798938,0.043370578573486175,0.6857490586575635
2020-07-07,LWAY,0.018037668536153628,-0.004498406758595786,2.630000114440918,1,2 Days Ago,0.0032333022237506703,0.05686213347871033,0.8990692720461908
2020-07-07,MACK,0.017844175237475834,-0.01080301192226518,3.509999990463257,1,2 Days Ago,0.0017813806613643825,0.0422064054542007,0.6673418654191385
2020-07-07,MBSD,0.0029970884195194003,0.004404545550281077,24.184999465942383,1,2 Days Ago,8.799452059888688e-06,0.0029663870381136524,0.04690269731019925
2020-07-07,PRKR,0.0022701523544778057,0.0003027098039592606,0.5026999711990356,1,2 Days Ago,0.011888930262699772,0.10903637128362156,1.7240164052801072
2020-07-07,RGLS,0.01041730039955624,0.013245371216783033,0.8579999804496765,1,2 Days Ago,0.003971145408753181,0.06301702475326157,0.9963866479375841
2020-07-07,RIGL,0.0038593329772629303,0.0010367186334545744,1.899999976158142,1,2 Days Ago,0.002901763616144924,0.053868020347372376,0.8517281867099569
2020-07-07,AMCF,0.00038920984158248573,-0.0001282266948445452,0.009800000116229057,1,2 Days Ago,0.16550731881106368,0.4068259072515708,6.432482390396877
2020-07-07,RNWK,0.03505718433347904,0.02248612026901525,1.5800000429153442,1,2 Days Ago,0.00843658371478932,0.09185087759400734,1.4522898914119486
2020-07-07,VRSN,0.18805199135121597,-0.5395236920020781,210.86000061035156,1,2 Days Ago,0.00101149993656911,0.031804086790365636,0.5028667657961475
2020-07-07,VIDE,0.002261208037410256,0.0008538163180366284,1.100000023841858,1,2 Days Ago,0.0022645258845345926,0.04758703483654547,0.7524170858863108
2020-07-07,SEIC,0.02804323234685313,0.16245908727141897,55.060001373291016,1,2 Days Ago,0.001343425825498321,0.03665277377632314,0.5795312384803603
2020-07-07,TCX,0.15781185498568817,0.030686978084187806,59.459999084472656,1,2 Days Ago,0.0010269341918649748,0.03204581395229297,0.5066888078162411
2020-07-07,SENEA,0.6019593052731622,-0.20355124258329776,38.08000183105469,1,2 Days Ago,0.0027058302992746357,0.05201759605436064,0.8224704096918374
2020-07-07,SLGN,0.0883585528161106,-0.13213293323296443,33.11000061035156,1,2 Days Ago,0.0004957490407470171,0.022265422536907244,0.3520472414133567
2020-07-07,IOSP,0.1459052661453626,0.07623489299861039,75.76000213623047,1,3 Days Ago,0.0021033697073393133,0.04586250873359757,0.7251499340376639
2020-07-07,TTMI,0.0497828600688468,0.02243021686700163,11.529999732971191,1,3 Days Ago,0.0018686597201391605,0.043227996948033115,0.68349464521296
2020-07-07,XENE,0.09290530188695278,-0.010952456094420483,13.350000381469727,1,3 Days Ago,0.002797365183135196,0.05289012368235865,0.8362662828213265
2020-07-07,WPRT,0.008975541975530632,0.002950648078414113,1.315000057220459,1,3 Days Ago,0.006848850573941562,0.08275778255814713,1.308515434943505
2020-07-07,RGEN,0.6912069871424222,-0.5250734306143036,124.13999938964844,1,3 Days Ago,0.0012658294248133303,0.035578496663199954,0.5625454259020622
2020-07-07,ALCO,0.20728162644572734,0.10009915210317641,31.559999465942383,1,3 Days Ago,0.0021159580347801265,0.0459995438540441,0.7273166495378967
2020-07-07,AMAG,0.0576335665627159,-0.010432469181507193,7.889999866485596,1,3 Days Ago,0.0033847713561909057,0.05817878785425927,0.9198874056359976
2020-07-07,QAT,0.05399468534768914,0.04300205697407418,16.56999969482422,1,3 Days Ago,0.00047209902525599686,0.021727839866309693,0.34354731306473524
2020-07-07,CHKP,1.0176101876207042,0.32349332059752545,115.87999725341797,1,3 Days Ago,0.0006995581783772654,0.026449162148870907,0.41819797296772776
2020-07-07,PICO,0.005594890120937279,0.0013039906138764775,8.029999732971191,1,3 Days Ago,0.0014797053493362652,0.03846693839307029,0.6082156996773975
2020-07-07,LMNX,0.35526601458684226,-0.09775409296789744,32.369998931884766,1,3 Days Ago,0.0013578383224576746,0.03684885781754537,0.5826315993957233
2020-07-07,ENG,0.00850174746952348,0.0058298293844048985,1.059999942779541,1,3 Days Ago,0.0030072244501138452,0.05483816599881733,0.8670675363133262
2020-07-07,FFNW,0.016493786845655833,-0.025700505739941572,9.319999694824219,1,3 Days Ago,0.0027568506911105238,0.05250572055605488,0.83018833572728
2020-07-07,MASI,1.3829898418602227,0.03706055309541057,233.88999938964844,1,3 Days Ago,0.0007145221809853441,0.026730547712034338,0.42264706936915586
2020-07-07,GAIA,0.06466968711893273,0.005581555078133101,8.579999923706055,1,3 Days Ago,0.002821740635619149,0.053120058693671916,0.839901874569159
2020-07-07,GILD,0.15691895000362877,-0.059558661903568164,76.41999816894531,1,3 Days Ago,0.0009561924277274793,0.030922361289647326,0.4889254615295361
2020-07-07,WB,1.0803992490182992,0.38957302495513213,39.40999984741211,1,3 Days Ago,0.0014595150105109968,0.03820359944443713,0.6040519453058232
2020-07-07,HTLD,0.0581909686163975,0.03358242346940652,21.0,1,3 Days Ago,0.0007942065727473868,0.028181670865074462,0.44559134101421527
2020-07-07,IBKR,0.6314166350465484,0.20314012944444118,46.869998931884766,1,3 Days Ago,0.001413311120901085,0.03759403038915999,0.594413812276659
2020-07-07,DARA,0.00339939955891444,0.0008753139049541724,0.4000000059604645,1,3 Days Ago,0.00029907849657066755,0.01729388610378441,0.27344034841746906
2020-07-07,GIFI,0.02329162019379094,0.008439584441719123,3.190000057220459,1,3 Days Ago,0.0010797041572497119,0.032858852037916844,0.5195440686914133
2020-07-07,TESS,0.03246701189970569,-0.01731205404908906,5.46999979019165,1,3 Days Ago,0.005142195490460362,0.0717091032607462,1.133820476360826
2020-07-07,VCEL,0.07926341059685171,0.009458353402032597,14.680000305175781,1,3 Days Ago,0.0028931843658966095,0.05378832927221861,0.8504681601765891
2020-07-07,CDXS,0.15752475404695865,-0.018279857883385077,12.3100004196167,1,3 Days Ago,0.002259606669713788,0.04753532023363036,0.7515994062187961
2020-07-07,CLRB,0.02932767925516111,-0.006281035434966854,1.4700000286102295,1,3 Days Ago,0.004287105025385208,0.06547598815890607,1.0352662731617899
2020-07-07,CMCSA,0.1563233999772322,0.10137278032088184,40.08000183105469,1,3 Days Ago,0.0009294160102932128,0.030486324971915075,0.48203112199660214
2020-07-07,COST,2.06113840738152,0.10495741167529242,316.25,1,3 Days Ago,0.0005264706506204953,0.02294494825926821,0.362791486470016
2020-07-07,CRNT,0.006943541890466864,-0.008165434513295006,2.190000057220459,1,3 Days Ago,0.0029783686397312718,0.054574432106356104,0.8628975373315293
2020-07-07,CTG,0.023879097536390503,0.013521511123910928,4.300000190734863,1,3 Days Ago,0.002009879433933503,0.044831678910492556,0.7088510834324624
2020-07-07,CYBR,1.1748412913426876,0.23677612852684268,107.2699966430664,1,3 Days Ago,0.00162984646743622,0.04037135701752197,0.6383272020359582
2020-07-07,DRAD,0.05665413061808566,-0.0019812190178324276,3.0799999237060547,1,3 Days Ago,0.010962393658500446,0.10470145012606294,1.6554752836044129
2020-07-07,EMCF,0.11656123768646509,0.14011723590159395,23.440000534057617,1,3 Days Ago,0.001727940848523847,0.0415685078938834,0.657255819396802
2020-07-07,GULTU,2.160870647530469e-05,-8.349088715873073e-05,0.019999999552965164,1,3 Days Ago,0.007759422752488431,0.0880875856888383,1.3927870218099059
2020-07-07,LMAT,0.13094221801248196,-0.05065157169366962,26.579999923706055,1,3 Days Ago,0.002292931737768322,0.04788456680151051,0.7571214793162855
2020-07-07,MEOH,0.052639477694082615,0.24260481207331602,18.940000534057617,1,3 Days Ago,0.004714308539456203,0.06866082244960516,1.0856229248058695
2020-07-07,HSIC,0.01943284852038829,0.10007504845953868,58.5099983215332,1,3 Days Ago,0.0011207285637342352,0.03347728429449192,0.5293223412378877
2020-07-07,VCYT,0.5205466213028522,0.15157585771120152,28.5,1,3 Days Ago,0.0027739368291258394,0.05266817662617379,0.8327569917337588
2020-07-07,MORN,0.39022067509694125,0.23660429299757108,149.05999755859375,1,3 Days Ago,0.00065944225982316,0.025679607859606424,0.40603025128158865
2020-07-07,SBAC,1.4356929865573989,0.31338072020913166,305.57000732421875,1,3 Days Ago,0.001153046530922332,0.033956538853692556,0.5369000211683578
2020-07-07,RUSHB,0.05221688246532352,-0.11556884243567031,34.380001068115234,1,3 Days Ago,0.003135954558780154,0.055999594273353034,0.885431329745587
2020-07-07,QGEN,0.0426776125088395,0.05468516304262306,43.189998626708984,1,3 Days Ago,0.0004083689862159767,0.020208141582440893,0.3195187733983626
2020-07-07,NURO,0.00680305754696553,-0.014736142386893598,2.059999942779541,1,3 Days Ago,0.009773990073166584,0.09886349211496924,1.5631690626069996
2020-07-07,PFBX,0.00938081178174599,0.0008179107725365141,9.5,1,3 Days Ago,0.000692210065747838,0.02630988532373028,0.41599581300412086
2020-07-07,PACB,0.0420735172866582,0.01971529547840275,3.7799999713897705,1,3 Days Ago,0.002856740938987436,0.053448488650170795,0.8450948081409914
2020-07-07,VCYT,0.6362535736455683,0.24851140089809928,28.489999771118164,1,4 Days Ago,0.0027739368291258394,0.05266817662617379,0.8327569917337588
2020-07-07,STMP,3.5858183069230734,1.5931720938967475,197.3300018310547,1,4 Days Ago,0.0038531678946892123,0.062073890603773274,0.9814743876802404
2020-07-07,XENE,0.1295721011869606,0.017152455361862814,13.380000114440918,1,4 Days Ago,0.002797365183135196,0.05289012368235865,0.8362662828213265
2020-07-07,OXLC,0.04385559210213108,0.01634198403925918,4.050000190734863,1,4 Days Ago,0.010918072955119176,0.10448958299811123,1.6521253701761842
2020-07-07,ACFN,0.0028906731152479603,0.0012374111193889144,0.23000000417232513,1,4 Days Ago,0.004136291451138027,0.06431400664814801,1.0168937322967955
2020-07-07,NSTG,1.05543849653467,0.5158098478702676,36.86000061035156,1,4 Days Ago,0.004310771955741764,0.06565646926039935,1.0381199299384638
2020-07-07,IMGN,0.06590590872117019,0.03616210263106648,4.820000171661377,1,4 Days Ago,0.004724618410814194,0.06873585971539306,1.0868093681522757
2020-07-07,NBN,0.03960531393755673,0.052583070899725026,15.720000267028809,1,4 Days Ago,0.004747491703895928,0.06890204426499934,1.089436976595701
2020-07-07,CCOI,0.5558240730089778,0.15028873267597434,80.33999633789062,1,4 Days Ago,0.0012513668809451684,0.03537466439339274,0.5593225547358984
2020-07-07,DNKN,0.2603947820755508,0.16635315922407581,65.44999694824219,1,4 Days Ago,0.0020791100438266297,0.04559725917011492,0.720955970192811
2020-07-07,MYOS,0.14641305141880534,0.0734614795929339,1.440000057220459,1,4 Days Ago,0.012481482909737428,0.11172055723875274,1.7664571116883525
2020-07-07,FEIM,0.22981413063101286,0.08642387563448033,9.399999618530273,1,4 Days Ago,0.0018276553813746227,0.04275108631806475,0.675954026057731
2020-07-07,PKBK,0.08309637470249953,0.09348117831778939,13.050000190734863,1,4 Days Ago,0.0038037767164894316,0.06167476563789628,0.975163667864199
2020-07-07,FLDM,0.10343018643037638,0.028233077187251543,4.429999828338623,1,4 Days Ago,0.009358916105623586,0.09674149112776578,1.529617281023556
2020-07-07,GCBC,0.04109756867129022,0.05606002713245089,21.6299991607666,1,4 Days Ago,0.00342761658939769,0.05854585031748783,0.9256911727727679
2020-07-07,III,0.0078091540939908555,-0.0024469015261916506,2.0199999809265137,1,4 Days Ago,0.005248385241657097,0.07244573998281124,1.1454677256100556
2020-07-07,KPTI,0.13445107472256268,-0.011878677075307145,19.09000015258789,1,4 Days Ago,0.005157389678369053,0.07181496834483082,1.1354943503127892
2020-07-07,AXGN,0.40857907196990695,0.21817789895000542,11.010000228881836,1,4 Days Ago,0.003804160119398539,0.06167787382358879,0.9752128125950944
2020-07-07,LMNX,0.40308285166308977,0.0024132959583252206,32.369998931884766,1,4 Days Ago,0.0013578383224576746,0.03684885781754537,0.5826315993957233
2020-07-07,TTMI,0.04251818105754346,0.02644780970511101,11.529999732971191,1,4 Days Ago,0.0018686597201391605,0.043227996948033115,0.68349464521296
2020-07-07,VIDE,0.00034226247982660496,0.0005019683881931106,1.100000023841858,1,4 Days Ago,0.0022645258845345926,0.04758703483654547,0.7524170858863108
2020-07-07,ALCO,0.24173408742938918,0.1284261391684261,31.69499969482422,1,4 Days Ago,0.0021159580347801265,0.0459995438540441,0.7273166495378967
2020-07-07,AMAG,0.057527719374743214,0.0031595685297463117,7.889999866485596,1,4 Days Ago,0.0033847713561909057,0.05817878785425927,0.9198874056359976
2020-07-07,CHKP,1.476757574001752,0.5541461712784289,115.87999725341797,1,4 Days Ago,0.0006995581783772654,0.026449162148870907,0.41819797296772776
2020-07-07,DARA,0.004526222629827159,0.001605495649977509,0.4000000059604645,1,4 Days Ago,0.00029907849657066755,0.01729388610378441,0.27344034841746906
2020-07-07,ENG,0.009863817934645303,0.006636627094453183,1.0799000263214111,1,4 Days Ago,0.0030072244501138452,0.05483816599881733,0.8670675363133262
2020-07-07,VCEL,0.09621239054671626,0.0268091608309737,14.680000305175781,1,4 Days Ago,0.0028931843658966095,0.05378832927221861,0.8504681601765891
2020-07-07,GAIA,0.0632854208243856,0.017122328227386508,8.569999694824219,1,4 Days Ago,0.002821740635619149,0.053120058693671916,0.839901874569159
2020-07-07,GIFI,0.026870836848225554,0.012125834923021338,3.1500000953674316,1,4 Days Ago,0.0010797041572497119,0.032858852037916844,0.5195440686914133
2020-07-07,GILD,0.18914003785086209,-0.009818921952669589,76.44999694824219,1,4 Days Ago,0.0009561924277274793,0.030922361289647326,0.4889254615295361
2020-07-07,FFNW,0.008955510954981705,-0.01876930240095517,9.305000305175781,1,4 Days Ago,0.0027568506911105238,0.05250572055605488,0.83018833572728
2020-07-07,HTLD,0.07941996956221331,0.04274993268797019,20.979999542236328,1,4 Days Ago,0.0007942065727473868,0.028181670865074462,0.44559134101421527
2020-07-07,RGEN,0.8290234516768749,-0.25425405415599966,124.12999725341797,1,4 Days Ago,0.0012658294248133303,0.035578496663199954,0.5625454259020622
2020-07-07,IBKR,0.888095348822894,0.34013117332016624,46.90999984741211,1,4 Days Ago,0.001413311120901085,0.03759403038915999,0.594413812276659
2020-07-07,IOSP,0.11859504163534496,0.08470692272595944,75.79000091552734,1,4 Days Ago,0.0021033697073393133,0.04586250873359757,0.7251499340376639
2020-07-07,QAT,0.07180096257315682,0.04876183809389216,16.570199966430664,1,4 Days Ago,0.00047209902525599686,0.021727839866309693,0.34354731306473524
2020-07-07,MASI,1.748010374225771,0.3792505173215689,233.8800048828125,1,4 Days Ago,0.0007145221809853441,0.026730547712034338,0.42264706936915586
2020-07-07,RUSHA,0.37591127920794065,0.2438140211107037,41.31999969482422,1,5 Days Ago,0.0016415913060956499,0.04051655595056976,0.6406229987472448
2020-07-07,CMCT,0.12041448880220962,0.04157048826334197,10.779999732971191,1,5 Days Ago,0.004125728282040259,0.06423183231109213,1.0155944419452405
2020-07-07,CSTE,0.04092605392134452,0.07587105000946782,10.869999885559082,1,5 Days Ago,0.0014341917741093173,0.03787072449939818,0.5987887302941909
2020-07-07,DMLP,0.025041800499714384,0.024112996283918723,11.520000457763672,1,5 Days Ago,0.0015433317909819856,0.039285261752748775,0.6211545280729236
2020-07-07,EGHT,0.18047321170052655,0.04049937860633332,15.970000267028809,1,5 Days Ago,0.004485348834868055,0.06697274695626614,1.058932107699551
2020-07-07,EXFO,0.06127722350516107,0.0406325860850174,3.109999895095825,1,5 Days Ago,0.002024458054627142,0.04499397798180488,0.7114172570698475
2020-07-07,WIRE,0.011462686649906573,0.11255458225570608,46.959999084472656,1,5 Days Ago,0.0014655696432316063,0.03828275908593327,0.605303569135274
2020-07-07,EXPD,0.5990686029029604,0.32444977670119574,77.22000122070312,1,5 Days Ago,0.0006471949506694108,0.025440026546161676,0.402242138105088
2020-07-07,FNLC,0.07565451509502097,0.04832737403826828,19.8799991607666,1,5 Days Ago,0.0033932445172825316,0.05825156235915507,0.9210380715913066
2020-07-07,TTEK,0.5942442907141725,0.30818371408074396,78.94999694824219,1,5 Days Ago,0.00152561804509869,0.0390591608345429,0.6175795586599937
2020-07-07,FUND,0.012199294414641848,0.018707302899484773,5.920000076293945,1,5 Days Ago,0.0010388182961210703,0.032230704244882245,0.5096121800254264
2020-07-07,GENC,0.04581042341604835,0.03784165481628186,12.210000038146973,1,5 Days Ago,0.0013580388624497188,0.03685157883252384,0.5826746224201202
2020-07-07,TRS,0.11553753632445307,0.05635744170092605,23.469999313354492,1,5 Days Ago,0.0014661461631906975,0.038290288105349866,0.6054226133847945
2020-07-07,HAS,0.20940027199677047,0.27307389709020885,73.54000091552734,1,5 Days Ago,0.00196944944334205,0.04437847950687416,0.7016853716841419
2020-07-07,MSEX,0.039497380532978354,0.31766737258578087,64.58000183105469,1,5 Days Ago,0.0014642312556279985,0.03826527480141752,0.6050271183236332
2020-07-07,TCBK,0.18656448421870309,0.10664052929249612,28.5,1,5 Days Ago,0.0017450485802051414,0.04177377862014809,0.6605014345565688
2020-07-07,NWFL,0.12277839240677224,0.059520701750128704,24.1299991607666,1,5 Days Ago,0.00252819837105877,0.05028119301546822,0.7950154669971474
2020-07-07,CHRW,0.39639690797004334,0.3305877248724952,80.19999694824219,1,5 Days Ago,0.0005256906199195519,0.02292794408401137,0.3625226268522945
