Date,ticker,MACD,signal,Close,Downward,Day,DailyVariance,Daily_Volatility,Annualized_Volatility
2020-07-07,CG,-0.10144962094931387,0.2522127512091674,27.06999969482422,1,2 Days Ago,0.0022813456810283524,0.04776343456063804,0.7552062104200998
2020-07-07,CHMG,-0.02611138749433195,-0.01645228193278381,26.030000686645508,1,1 Days Ago,0.004065323355448988,0.06375988829545569,1.0081323518577543
2020-07-07,CHMG,-0.06025016160835506,-0.025211857867900266,26.100000381469727,1,2 Days Ago,0.004065323355448988,0.06375988829545569,1.0081323518577543
2020-07-07,CNBKA,-0.1409332108378436,0.43669317343135394,72.0,1,1 Days Ago,0.0020524119884533904,0.04530355381703946,0.716312080809299
2020-07-07,CNOB,-0.05488060209143697,0.0875337881214065,14.210000038146973,1,1 Days Ago,0.0034443176104016135,0.058688308975481766,0.9279436419311269
2020-07-07,CPHC,-0.0012765834710801727,0.06452501015045647,10.710000038146973,1,1 Days Ago,0.0022769336470351282,0.04771722589416875,0.7544755872516897
2020-07-07,CVLY,-0.01619601315492325,0.0888747085817836,13.180000305175781,1,1 Days Ago,0.0033307947852279293,0.057713038260240025,0.9125232579539999
2020-07-07,CWCO,-0.13265278335700614,-0.060167517061104646,12.859999656677246,1,1 Days Ago,0.0024453027161405816,0.04945000218544567,0.7818731860315619
2020-07-07,CWCO,-0.256950345250047,-0.09952408269890303,12.859999656677246,1,2 Days Ago,0.0024453027161405816,0.04945000218544567,0.7818731860315619
2020-07-07,CZNC,-0.041362402164427436,0.17479488919065628,18.520000457763672,1,1 Days Ago,0.003477175500946018,0.0589675800838564,0.9323593058668447
2020-07-07,CZNC,-0.13023600813800584,0.11378870972490851,18.520000457763672,1,2 Days Ago,0.003477175500946018,0.0589675800838564,0.9323593058668447
2020-07-07,DGII,-0.004383706879659499,-0.010735263853409394,10.569999694824219,1,1 Days Ago,0.0034579246154288522,0.058804120735105395,0.9297747866323398
2020-07-07,DGII,-0.04061668993621481,-0.016711549069971982,10.5600004196167,1,2 Days Ago,0.0034579246154288522,0.058804120735105395,0.9297747866323398
2020-07-07,ECOL,-0.026859033024251744,0.11168243472703641,32.970001220703125,1,1 Days Ago,0.0018940510868288754,0.04352069722360701,0.6881226429258223
2020-07-07,ECOL,-0.09866777600291954,0.06961239258103463,32.900001525878906,1,2 Days Ago,0.0018940510868288754,0.04352069722360701,0.6881226429258223
2020-07-07,EMMS,-0.0011075896342263025,0.005783433234847007,1.5099999904632568,1,1 Days Ago,0.004546069598847332,0.06742454745007438,1.0660757007416655
2020-07-07,EMMS,-0.004109961077424007,0.003804754372392306,1.5099999904632568,1,2 Days Ago,0.004546069598847332,0.06742454745007438,1.0660757007416655
2020-07-07,ESEA,-0.0025795284766738646,0.02367237446395887,2.569999933242798,1,1 Days Ago,0.005805693997785805,0.07619510481511135,1.2047503888550737
2020-07-07,ESSA,-0.09171010623076192,0.13305449464928037,12.529999732971191,1,1 Days Ago,0.002803640862038726,0.052949417957506635,0.8372038076297083
2020-07-07,ESSA,-0.1849923889033338,0.06944511793874153,12.399999618530273,1,2 Days Ago,0.002803640862038726,0.052949417957506635,0.8372038076297083
2020-07-07,FBIZ,-0.06422536316576277,0.007657100715430724,15.149999618530273,1,1 Days Ago,0.0030992551467188966,0.055670954246526946,0.8802350746702406
2020-07-07,FBIZ,-0.12297861277756716,-0.018470041983175433,15.15999984741211,1,2 Days Ago,0.0030992551467188966,0.055670954246526946,0.8802350746702406
2020-07-07,FBMS,-0.024013726506886712,0.2310244971762743,20.389999389648438,1,1 Days Ago,0.0019921337456855386,0.044633325505562975,0.7057148407263266
2020-07-07,FBMS,-0.12416051015696894,0.15998749570960777,20.350000381469727,1,2 Days Ago,0.0019921337456855386,0.044633325505562975,0.7057148407263266
2020-07-07,FCCO,-0.05678655734866567,0.051928752561686026,14.369999885559082,1,1 Days Ago,0.0009715888209529937,0.031170319551666353,0.4928460258927208
2020-07-07,FCCO,-0.1200963017260559,0.017523741704128983,14.239999771118164,1,2 Days Ago,0.0009715888209529937,0.031170319551666353,0.4928460258927208
2020-07-07,FELE,-0.06969579857130981,0.08593515818711467,49.59000015258789,1,1 Days Ago,0.0018367759618878516,0.04285762431455868,0.6776385396890904
2020-07-07,FELE,-0.17474390066456635,0.03379934641676534,49.54999923706055,1,2 Days Ago,0.0018367759618878516,0.04285762431455868,0.6776385396890904
2020-07-07,FIVE,-0.13612193924274152,1.5576023830655965,98.55999755859375,1,1 Days Ago,0.0032829287805769647,0.05729684791135516,0.9059427107407184
2020-07-07,FLIC,-0.020395694869710823,0.05491431591646074,15.010000228881836,1,1 Days Ago,0.002440905415992274,0.04940552009636448,0.7811698624486665
2020-07-07,FLIC,-0.06808196717273773,0.030315059298614853,15.010000228881836,1,2 Days Ago,0.002440905415992274,0.04940552009636448,0.7811698624486665
2020-07-07,GABC,-0.04434363540978126,0.10397339396695811,28.719999313354492,1,1 Days Ago,0.00148860271297376,0.03858241455603524,0.6100415381295277
2020-07-07,GABC,-0.11707751808497235,0.05976321155656089,28.719999313354492,1,2 Days Ago,0.00148860271297376,0.03858241455603524,0.6100415381295277
2020-07-07,GIII,-0.06531473013121136,0.2121792239049896,12.029999732971191,1,1 Days Ago,0.011651825063430122,0.10794361983660786,1.7067384878350667
2020-07-07,GLAD,-0.0011531691537305377,0.06883250196117369,6.980000019073486,1,1 Days Ago,0.0037065620750917727,0.060881541333082004,0.9626216903711151
2020-07-07,GLAD,-0.015209920225323081,0.052024017523870106,6.989999771118164,1,2 Days Ago,0.0037065620750917727,0.060881541333082004,0.9626216903711151
2020-07-07,GLPI,-0.06575798646635178,0.5365348951983827,33.47999954223633,1,1 Days Ago,0.004909066264622952,0.0700647291054704,1.1078206380798914
2020-07-07,GLPI,-0.19878787863245861,0.38947034043217743,33.43000030517578,1,2 Days Ago,0.004909066264622952,0.0700647291054704,1.1078206380798914
2020-07-07,GOODN,-0.023016313104239572,0.21105548479712252,22.249900817871094,1,1 Days Ago,0.004227888452661788,0.06502221507040334,1.028091490659001
2020-07-07,HCSG,-0.10616034449830991,0.09754012891443486,22.5,1,1 Days Ago,0.002292960965553622,0.04788487199057362,0.7571263047790675
2020-07-07,HCSG,-0.22806236408127134,0.03241963031527723,22.5,1,2 Days Ago,0.002292960965553622,0.04788487199057362,0.7571263047790675
2020-07-07,HMNY,-3.772403832396861e-06,3.373576682815507e-05,0.0007999999797903001,1,1 Days Ago,0.07968864627655156,0.2822917750777581,4.463424869888357
2020-07-07,HMTV,-0.008144739840364679,0.006621231914005072,9.130000114440918,1,1 Days Ago,0.0012692411569293427,0.03562641094650628,0.5633030172405751
2020-07-07,HMTV,-0.02649820557745919,-2.655584289448068e-06,9.140000343322754,1,2 Days Ago,0.0012692411569293427,0.03562641094650628,0.5633030172405751
2020-07-07,HQY,-0.08418262197901072,0.32711374997893533,58.20000076293945,1,1 Days Ago,0.0028849887764713297,0.05371209152948086,0.8492627356229827
2020-07-07,IBOC,-0.07624265807970687,0.16748067724653348,29.329999923706055,1,1 Days Ago,0.003523764456908763,0.05936130437337747,0.9385846334919354
2020-07-07,IESC,-0.07094668780927904,0.05096527608829822,20.969999313354492,1,1 Days Ago,0.0017774745708593438,0.042160106390512625,0.6666098129452009
2020-07-07,IESC,-0.15174960307991014,0.010422300254646338,21.040000915527344,1,2 Days Ago,0.0017774745708593438,0.042160106390512625,0.6666098129452009
2020-07-07,IIN,-0.04563575774566431,0.026948223100610763,12.75,1,1 Days Ago,0.002400381567488035,0.048993689057755536,0.7746582419828815
2020-07-07,IIN,-0.08552064808484872,0.004454448863513203,12.739999771118164,1,2 Days Ago,0.002400381567488035,0.048993689057755536,0.7746582419828815
2020-07-07,IIVI,-0.008472950158115111,0.8831945759819466,44.439998626708984,1,1 Days Ago,0.0025707524592411034,0.050702588289367474,0.8016783113009082
2020-07-07,IKNX,-0.01990344064550076,0.06615773143271732,3.3101000785827637,1,1 Days Ago,0.004054059268347206,0.06367149494355544,1.0067347302476464
2020-07-07,INBK,-0.08205148899450165,0.11358854725691162,15.180000305175781,1,1 Days Ago,0.004168631052276404,0.06456493670930379,1.0208612849300833
2020-07-07,INBK,-0.15879324510926196,0.05911218878366319,15.260000228881836,1,2 Days Ago,0.004168631052276404,0.06456493670930379,1.0208612849300833
2020-07-07,ISIG,-8.802333173585364e-05,0.010189733208019755,0.7200000286102295,1,1 Days Ago,0.0017447502093281288,0.0417702071975724,0.6604449654074382
2020-07-07,ITRI,-0.03647227307477863,0.345422584131722,64.61000061035156,1,1 Days Ago,0.0031241732713687327,0.05589430446269756,0.8837665516651911
2020-07-07,ITRI,-0.14729542352912972,0.24687898259952684,64.55999755859375,1,2 Days Ago,0.0031241732713687327,0.05589430446269756,0.8837665516651911
2020-07-07,LQDT,-0.005324335661021529,0.13289039313639953,5.130000114440918,1,1 Days Ago,0.0023520479443547046,0.048497916907375566,0.7668193960044805
2020-07-07,LQDT,-0.05900900891731897,0.09451051272564617,5.119999885559082,1,2 Days Ago,0.0023520479443547046,0.048497916907375566,0.7668193960044805
2020-07-07,LXRX,-0.0047383383800474466,1.407683883247356e-05,1.899999976158142,1,1 Days Ago,0.0026802727669601057,0.05177135083190418,0.8185769308623511
2020-07-07,LXRX,-0.0087843307972304,-0.0017456046883805442,1.899999976158142,1,2 Days Ago,0.0026802727669601057,0.05177135083190418,0.8185769308623511
2020-07-07,LYTS,-0.03129219638981695,0.06340795831559895,5.849999904632568,1,1 Days Ago,0.003555409238340223,0.05962725248022269,0.9427896422771389
2020-07-07,MAYS,-0.1615647104438942,0.0439168180903077,20.030000686645508,1,1 Days Ago,0.0010276772620619271,0.03205740572881603,0.5068720898959438
2020-07-07,MBCN,-0.10891596695199013,0.3820240575976385,18.100000381469727,1,1 Days Ago,0.001683772957027538,0.041033802614765524,0.6488013866021592
2020-07-07,MCBC,-0.007899271358308368,0.01946278344315261,7.139999866485596,1,1 Days Ago,0.0017580545882272377,0.041929161549299286,0.6629582543847006
2020-07-07,MCBC,-0.025617008888808357,0.010446824976758145,7.150000095367432,1,2 Days Ago,0.0017580545882272377,0.041929161549299286,0.6629582543847006
2020-07-07,MFNC,-0.008919961838788737,0.03768317580835078,9.359999656677246,1,1 Days Ago,0.004885718807306021,0.06989791704554593,1.1051831078271623
2020-07-07,MFNC,-0.05970841443217978,0.01820485776023977,9.359999656677246,1,2 Days Ago,0.004885718807306021,0.06989791704554593,1.1051831078271623
2020-07-07,MRNS,-0.009153460457215878,0.02804854332415618,2.4100000858306885,1,1 Days Ago,0.006028388054460953,0.07764269479133856,1.2276387960696087
2020-07-07,MRNS,-0.019708569224189176,0.018497120814484704,2.4200000762939453,1,2 Days Ago,0.006028388054460953,0.07764269479133856,1.2276387960696087
2020-07-07,MSEX,-0.10845073496531654,0.23244375107553997,64.38999938964844,1,1 Days Ago,0.0014642312556279985,0.03826527480141752,0.6050271183236332
2020-07-07,MSON,-0.05091853705969385,0.07951687469613394,12.5,1,1 Days Ago,0.0034157153160706043,0.05844412131318773,0.9240826959843209
2020-07-07,MSON,-0.09986016792045405,0.04364146617280732,12.489999771118164,1,2 Days Ago,0.0034157153160706043,0.05844412131318773,0.9240826959843209
2020-07-07,NATH,-0.10363132396913244,0.1346633348924628,54.40999984741211,1,1 Days Ago,0.0019827420109481972,0.04452799131948574,0.7040493610089064
2020-07-07,NATH,-0.3273731196038909,0.04225604399316879,54.20000076293945,1,2 Days Ago,0.0019827420109481972,0.04452799131948574,0.7040493610089064
2020-07-07,NBN,-0.0254677808902386,0.036972900541728373,15.720000267028809,1,1 Days Ago,0.004747491703895928,0.06890204426499934,1.089436976595701
2020-07-07,NMIH,-0.11976834488735832,0.16275262394550816,14.460000038146973,1,1 Days Ago,0.004436491616165219,0.06660699374814344,1.0531490417036444
2020-07-07,NMIH,-0.219364220433242,0.08632925506973889,14.460000038146973,1,2 Days Ago,0.004436491616165219,0.06660699374814344,1.0531490417036444
2020-07-07,NSSC,-0.04362348740419364,0.1834525336914808,22.290000915527344,1,1 Days Ago,0.002681765337759276,0.051785763852233324,0.8188048207233631
2020-07-07,NYMTP,-0.00102389909692846,0.3308407208172046,18.579999923706055,1,1 Days Ago,0.020527183960698747,0.1432731096915913,2.2653467704028643
2020-07-07,NYMTP,-0.0765454006560482,0.24936349652253356,18.579999923706055,1,2 Days Ago,0.020527183960698747,0.1432731096915913,2.2653467704028643
2020-07-07,OCFC,-0.011372528712303875,0.09507859517851182,16.09000015258789,1,1 Days Ago,0.0021396242335465893,0.046256072396460436,0.7313727219322903
2020-07-07,OCFC,-0.060780037314835056,0.06390686867983461,16.100000381469727,1,2 Days Ago,0.0021396242335465893,0.046256072396460436,0.7313727219322903
2020-07-07,OFLX,-0.007619717774957735,0.6957082663728718,101.0,1,1 Days Ago,0.0030895018566261235,0.05558328756583334,0.8788489427407481
2020-07-07,ORMP,-0.013955845779195286,0.054149197405590425,3.3499999046325684,1,1 Days Ago,0.001719830838589588,0.04147084323460988,0.6557116055457589
2020-07-07,ORMP,-0.03207586168184973,0.036904185588098055,3.3499999046325684,1,2 Days Ago,0.001719830838589588,0.04147084323460988,0.6557116055457589
2020-07-07,PBIP,-0.028219192614844957,-0.024869298674858698,11.479999542236328,1,1 Days Ago,0.004010563798243241,0.06332901229486562,1.0013196041029109
2020-07-07,PBIP,-0.05851374428812228,-0.03159818779751311,11.449999809265137,1,2 Days Ago,0.004010563798243241,0.06332901229486562,1.0013196041029109
2020-07-07,PICO,-0.00630725227290263,-0.00021825796347972742,8.029999732971191,1,1 Days Ago,0.0014797053493362652,0.03846693839307029,0.6082156996773975
2020-07-07,PKOH,-0.05113751500367769,0.08213975905696747,15.069999694824219,1,1 Days Ago,0.004454690515883315,0.06674346796416347,1.0553068885261903
2020-07-07,PMD,-0.014183145543842812,-0.012079269274533204,5.340000152587891,1,1 Days Ago,0.0014216337120487013,0.037704558239670456,0.5961614110391373
2020-07-07,PMD,-0.031236874307832174,-0.015910790281193965,5.340000152587891,1,2 Days Ago,0.0014216337120487013,0.037704558239670456,0.5961614110391373
2020-07-07,PNBK,-0.009711891644879955,0.050108518908424084,5.849999904632568,1,1 Days Ago,0.0038859957437628583,0.06233775536352635,0.9856464558556047
2020-07-07,PTNR,-0.01369641651637643,0.025471730561545516,3.946199893951416,1,1 Days Ago,0.0017512731163546764,0.04184821521110161,0.6616783803999259
2020-07-07,QNST,-0.012464492983859543,0.049015952847054935,10.210000038146973,1,1 Days Ago,0.00275041619851571,0.05244441055551783,0.8292189395020638
2020-07-07,ROSE,-0.012348617842057652,0.04378121424919469,0.45100000500679016,1,1 Days Ago,0.019709753991111613,0.14039143133080315,2.2197834348823093
2020-07-07,ROSE,-0.024855490934756697,0.03005387321240096,0.4320000112056732,1,2 Days Ago,0.019709753991111613,0.14039143133080315,2.2197834348823093
2020-07-07,RVSB,-0.0013262838763994367,0.023938457398731985,5.099999904632568,1,1 Days Ago,0.0026789134463320484,0.051758221050689605,0.8183693307932624
2020-07-07,RWLK,-0.005914021405647896,0.05909979408858232,1.3300000429153442,1,1 Days Ago,0.010620052570779095,0.10305363928934823,1.6294211066187814
2020-07-07,RWLK,-0.021400236054493815,0.04299978805996304,1.3300000429153442,1,2 Days Ago,0.010620052570779095,0.10305363928934823,1.6294211066187814
2020-07-07,SABR,-0.021895673198168097,0.09047606122636578,7.670000076293945,1,1 Days Ago,0.008480284735873898,0.0920884614697949,1.4560464223260448
2020-07-07,SBFG,-0.00011789323139055341,0.24505593830007522,15.229999542236328,1,1 Days Ago,0.002007202859314386,0.04480181758940575,0.7083789344895827
2020-07-07,SBNY,-0.01483393415550438,0.6002444756631189,102.80999755859375,1,1 Days Ago,0.002516905984751133,0.050168774997513474,0.793237982063254
2020-07-07,SBNY,-0.20144007043816714,0.4399075664428213,102.66000366210938,1,2 Days Ago,0.002516905984751133,0.050168774997513474,0.793237982063254
2020-07-07,SLCT,-0.004566937835352114,0.06601689792974909,7.579999923706055,1,1 Days Ago,0.0018162322182708928,0.042617276054094454,0.6738383000154585
2020-07-07,SLRC,-0.015341734777578608,0.08233030802292776,15.880000114440918,1,1 Days Ago,0.004823823700117921,0.06945375223929892,1.0981602456060227
2020-07-07,SLRC,-0.04812039724706807,0.056240166968922034,15.84000015258789,1,2 Days Ago,0.004823823700117921,0.06945375223929892,1.0981602456060227
2020-07-07,SMTX,-0.0069846378679003784,0.012807143997960178,2.950000047683716,1,1 Days Ago,0.003527771136483435,0.05939504302956127,0.9391180884856061
2020-07-07,SNFCA,-0.000850333938147152,0.09712414223131487,6.409999847412109,1,1 Days Ago,0.0013024802178492616,0.03608989079852226,0.5706312771504165
2020-07-07,SRCL,-0.03606344526316008,0.3486276304849456,55.2400016784668,1,1 Days Ago,0.0019370693803011435,0.04401215037124571,0.6958931994748087
2020-07-07,STXS,-0.01951932160057268,0.10534988973801625,4.360000133514404,1,1 Days Ago,0.004789017506345274,0.0692027275932479,1.0941911974542284
2020-07-07,TCBIP,-0.005933538919901338,0.039845105456072616,24.530000686645508,1,1 Days Ago,0.0025767624778720794,0.05076182106536446,0.8026148637223334
2020-07-07,TCBIP,-0.01677310236990337,0.028521463890874572,24.524999618530273,1,2 Days Ago,0.0025767624778720794,0.05076182106536446,0.8026148637223334
2020-07-07,THFF,-0.107744190886784,0.13019419448264152,33.52000045776367,1,1 Days Ago,0.0018092603867020341,0.04253540156977519,0.6725437507519555
2020-07-07,THFF,-0.20262495651026313,0.06363036428404385,33.650001525878906,1,2 Days Ago,0.0018092603867020341,0.04253540156977519,0.6725437507519555
2020-07-07,TIPT,-0.006493231381500486,-0.0029525075563641093,5.690000057220459,1,1 Days Ago,0.0034569703600264737,0.05879600632718581,0.9296464865778918
2020-07-07,TIPT,-0.03775505194633677,-0.009913016434360395,5.699999809265137,1,2 Days Ago,0.0034569703600264737,0.05879600632718581,0.9296464865778918
2020-07-07,TSBK,-0.019432315104264575,-0.004079995599174374,17.059999465942383,1,1 Days Ago,0.0038526932897969186,0.062070067583311996,0.9814139404192451
2020-07-07,TSBK,-0.08608121676246583,-0.020480239831836795,17.079999923706055,1,2 Days Ago,0.0038526932897969186,0.062070067583311996,0.9814139404192451
2020-07-07,VOD,-0.00481928402703069,0.033822485938889826,15.850000381469727,1,1 Days Ago,0.001355115827554747,0.03681189790753456,0.5820472119069782
2020-07-07,VRTU,-0.026835120857981565,0.05367329229864308,30.540000915527344,1,1 Days Ago,0.0038944762888820255,0.06240573923031459,0.9867213751715862
2020-07-07,VRTU,-0.10121400939927483,0.0226958319590517,30.459999084472656,1,2 Days Ago,0.0038944762888820255,0.06240573923031459,0.9867213751715862
2020-07-07,VTWV,-0.011050367207772638,0.4188678693828343,82.27999877929688,1,1 Days Ago,0.0014236428793706765,0.03773119239264347,0.5965825339738577
2020-07-07,VTWV,-0.1302484320985542,0.309044609086529,82.41000366210938,1,2 Days Ago,0.0014236428793706765,0.03773119239264347,0.5965825339738577
2020-07-07,VUSE,-0.008291026384792843,0.09471953204876479,26.940000534057617,1,1 Days Ago,0.0011916140972217638,0.034519763863934,0.5458053905060309
2020-07-07,WIRE,-0.04676805430111841,0.08069005494433316,46.88999938964844,1,1 Days Ago,0.0014655696432316063,0.03828275908593327,0.605303569135274
2020-07-07,WLDN,-0.003028985673743989,0.02588640878277521,23.979999542236328,1,1 Days Ago,0.0027718573513482365,0.05264843161337512,0.832444795669394
2020-07-07,WLDN,-0.03148918088891861,0.014411290848433558,23.950000762939453,1,2 Days Ago,0.0027718573513482365,0.05264843161337512,0.832444795669394
2020-07-07,WVVI,-0.005356825316144231,0.021042085747485367,5.949999809265137,1,1 Days Ago,0.0007279326698665483,0.02698022738722838,0.4265948516644769
2020-07-07,WVVI,-0.011017287981072599,0.014630211001772161,5.950099945068359,1,2 Days Ago,0.0007279326698665483,0.02698022738722838,0.4265948516644769
2020-07-07,XRAY,-0.06988684140146972,0.06426749864773339,43.369998931884766,1,1 Days Ago,0.0012319512806258845,0.03509916353171233,0.5549665036346528
2020-07-07,XRAY,-0.12449799561002806,0.02651439979617159,43.380001068115234,1,2 Days Ago,0.0012319512806258845,0.03509916353171233,0.5549665036346528
2020-07-07,ABCO,-0.002109109266157705,0.0023143979485641167,0.7099999785423279,1,2 Days Ago,0.00032963903105901116,0.01815596406305683,0.2870709977771227
2020-07-07,ABCO,-0.0031007731399685934,0.0012313637307852828,0.7099999785423279,1,3 Days Ago,0.00032963903105901116,0.01815596406305683,0.2870709977771227
2020-07-07,ABIO,-0.03840580098972346,0.13685467861363615,6.429999828338623,1,2 Days Ago,0.02511607612481223,0.15848052285631894,2.505797085001708
2020-07-07,ABIO,-0.0676063382651817,0.09596247523786229,6.400000095367432,1,3 Days Ago,0.02511607612481223,0.15848052285631894,2.505797085001708
2020-07-07,ACUR,-0.0028478660714723603,0.0004853982717708302,0.28999999165534973,1,2 Days Ago,0.025665672837586438,0.1602050961660909,2.5330649832557808
2020-07-07,ACUR,-0.004513697410517381,-0.0005144208646870638,0.2930000126361847,1,3 Days Ago,0.025665672837586438,0.1602050961660909,2.5330649832557808
2020-07-07,ADMA,-0.004545073292265389,0.0069274212690269635,2.940000057220459,1,2 Days Ago,0.005931256625413824,0.07701465201774156,1.2177085679067288
2020-07-07,ADMA,-0.001656735760668937,0.0052105898630873514,2.944999933242798,1,3 Days Ago,0.005931256625413824,0.07701465201774156,1.2177085679067288
2020-07-07,BDGE,-0.2578629365611498,0.11193713577204223,19.219999313354492,1,2 Days Ago,0.002312019646685582,0.048083465418848316,0.7602663425875141
2020-07-07,BDGE,-0.3967247325583969,0.010204762105928784,19.209999084472656,1,3 Days Ago,0.002312019646685582,0.048083465418848316,0.7602663425875141
2020-07-07,BOKF,-0.2998715453681271,0.7008809611930464,51.97999954223633,1,2 Days Ago,0.0032743491812692394,0.0572219291991212,0.9047581418905883
2020-07-07,BOKF,-0.5251447833043983,0.4556758122934958,51.88999938964844,1,3 Days Ago,0.0032743491812692394,0.0572219291991212,0.9047581418905883
2020-07-07,BSPM,-0.0011577296748997573,0.0006896651415018155,0.07000000029802322,1,2 Days Ago,0.09754660371973617,0.3123245166805452,4.938284209108873
2020-07-07,BSPM,-0.0016467342615693326,0.00022238526088746825,0.07259999960660934,1,3 Days Ago,0.09754660371973617,0.3123245166805452,4.938284209108873
2020-07-07,BSPM,-0.0011577296748997573,0.0006896651415018155,0.07000000029802322,1,4 Days Ago,0.09754660371973617,0.3123245166805452,4.938284209108873
2020-07-07,BSPM,-0.0016467342615693326,0.00022238526088746825,0.07259999960660934,1,5 Days Ago,0.09754660371973617,0.3123245166805452,4.938284209108873
2020-07-07,CBRL,-0.5917795200087568,0.9422526514861136,103.05000305175781,1,2 Days Ago,0.003935396932484103,0.0627327421087593,0.9918917446581687
2020-07-07,CBRL,-0.9871036108406059,0.5563813990206726,103.04000091552734,1,3 Days Ago,0.003935396932484103,0.0627327421087593,0.9918917446581687
2020-07-07,DRRX,-0.024901270116223895,0.010163343727076609,2.1700000762939453,1,2 Days Ago,0.005175923747683093,0.07194389305342805,1.1375328289419928
